date,open,high,low,volume,close
2020-07-28,11154.099609375,11317.75,11151.400390625,683900.0,11300.5498046875
2020-07-29,11276.900390625,11341.400390625,11149.75,600700.0,11202.849609375
2020-07-30,11254.2998046875,11299.9501953125,11084.9501953125,677800.0,11102.150390625
2020-07-31,11139.5,11150.400390625,11026.650390625,642600.0,11073.4501953125
2020-08-03,11057.5498046875,11058.0498046875,10882.25,680900.0,10891.599609375
2020-08-04,10946.650390625,11112.25,10908.099609375,625700.0,11095.25
2020-08-05,11155.75,11225.650390625,11064.0498046875,667600.0,11101.650390625
2020-08-06,11185.7001953125,11256.7998046875,11127.2998046875,600400.0,11200.150390625
2020-08-07,11186.650390625,11231.900390625,11142.0498046875,452600.0,11214.0498046875
2020-08-10,11270.25,11337.2998046875,11238.0,492000.0,11270.150390625
2020-08-11,11322.25,11373.599609375,11299.150390625,586100.0,11322.5
2020-08-12,11289.0,11322.0,11242.650390625,609900.0,11308.400390625
2020-08-13,11334.849609375,11359.2998046875,11269.9501953125,562400.0,11300.4501953125
2020-08-14,11353.2998046875,11366.25,11111.4501953125,645100.0,11178.400390625
2020-08-17,11248.900390625,11267.099609375,11144.5,634000.0,11247.099609375
2020-08-18,11259.7998046875,11401.7001953125,11253.150390625,579200.0,11385.349609375
2020-08-19,11452.150390625,11460.349609375,11394.099609375,626200.0,11408.400390625
2020-08-20,11317.4501953125,11361.4501953125,11289.7998046875,791600.0,11312.2001953125
2020-08-21,11409.650390625,11418.5,11362.2001953125,668700.0,11371.599609375
2020-08-24,11412.0,11497.25,11410.650390625,532900.0,11466.4501953125
2020-08-25,11513.099609375,11525.900390625,11423.349609375,638200.0,11472.25
2020-08-26,11512.849609375,11561.75,11461.849609375,743400.0,11549.599609375
2020-08-27,11609.2998046875,11617.349609375,11540.599609375,719800.0,11559.25
2020-08-28,11602.9501953125,11686.0498046875,11589.400390625,807000.0,11647.599609375
2020-08-31,11777.5498046875,11794.25,11325.849609375,1371800.0,11387.5
2020-09-01,11464.2998046875,11553.5498046875,11366.900390625,783800.0,11470.25
2020-09-02,11478.5498046875,11554.75,11430.400390625,593500.0,11535.0
