date,open,high,low,close,volume
2025-02-05 12:45:00+05:30,23732.44921875,23733.94921875,23715.0,23723.650390625,0
2025-02-05 13:00:00+05:30,23722.05078125,23756.349609375,23712.55078125,23755.650390625,0
2025-02-05 13:15:00+05:30,23755.900390625,23760.69921875,23745.349609375,23749.55078125,0
2025-02-05 13:30:00+05:30,23749.30078125,23760.19921875,23732.69921875,23735.19921875,0
2025-02-05 13:45:00+05:30,23735.400390625,23774.5,23732.05078125,23770.099609375,0
2025-02-05 14:00:00+05:30,23770.69921875,23771.099609375,23740.80078125,23741.900390625,0
2025-02-05 14:15:00+05:30,23743.099609375,23747.650390625,23731.94921875,23736.599609375,0
2025-02-05 14:30:00+05:30,23737.25,23752.900390625,23732.69921875,23734.849609375,0
2025-02-05 14:45:00+05:30,23735.150390625,23735.400390625,23720.5,23730.5,0
2025-02-05 15:00:00+05:30,23730.25,23731.25,23680.650390625,23695.900390625,0
2025-02-05 15:15:00+05:30,23695.849609375,23700.900390625,23685.099609375,23685.099609375,0
2025-02-06 09:15:00+05:30,23766.75,23771.30078125,23687.30078125,23696.55078125,0
2025-02-06 09:30:00+05:30,23699.05078125,23700.69921875,23642.349609375,23660.19921875,0
2025-02-06 09:45:00+05:30,23661.19921875,23676.849609375,23625.0,23640.599609375,0
2025-02-06 10:00:00+05:30,23638.25,23661.900390625,23619.849609375,23627.80078125,0
2025-02-06 10:15:00+05:30,23627.30078125,23651.19921875,23623.900390625,23632.900390625,0
2025-02-06 10:30:00+05:30,23633.099609375,23656.900390625,23626.55078125,23646.0,0
2025-02-06 10:45:00+05:30,23647.349609375,23648.19921875,23629.94921875,23641.75,0
2025-02-06 11:00:00+05:30,23642.0,23648.75,23605.0,23616.349609375,0
2025-02-06 11:15:00+05:30,23616.94921875,23616.94921875,23597.150390625,23605.900390625,0
2025-02-06 11:30:00+05:30,23605.80078125,23616.30078125,23594.599609375,23612.55078125,0
2025-02-06 11:45:00+05:30,23611.349609375,23626.5,23603.099609375,23608.400390625,0
2025-02-06 12:00:00+05:30,23608.849609375,23623.30078125,23608.150390625,23619.44921875,0
2025-02-06 12:15:00+05:30,23620.30078125,23629.25,23608.75,23613.849609375,0
2025-02-06 12:30:00+05:30,23613.55078125,23615.599609375,23595.849609375,23607.0,0
2025-02-06 12:45:00+05:30,23606.69921875,23610.19921875,23576.0,23581.69921875,0
2025-02-06 13:00:00+05:30,23581.69921875,23592.25,23579.05078125,23586.19921875,0
2025-02-06 13:15:00+05:30,23586.30078125,23603.75,23580.44921875,23594.69921875,0
2025-02-06 13:30:00+05:30,23595.0,23600.150390625,23581.400390625,23588.75,0
2025-02-06 13:45:00+05:30,23588.30078125,23591.650390625,23562.55078125,23580.099609375,0
2025-02-06 14:00:00+05:30,23580.400390625,23596.900390625,23570.0,23573.0,0
2025-02-06 14:15:00+05:30,23573.30078125,23582.599609375,23567.099609375,23574.0,0
2025-02-06 14:30:00+05:30,23574.150390625,23583.55078125,23556.400390625,23575.75,0
2025-02-06 14:45:00+05:30,23575.25,23582.650390625,23567.19921875,23580.94921875,0
2025-02-06 15:00:00+05:30,23581.69921875,23610.599609375,23578.349609375,23595.900390625,0
2025-02-06 15:15:00+05:30,23596.099609375,23633.69921875,23592.400390625,23628.05078125,0
2025-02-07 09:15:00+05:30,23654.19921875,23667.5,23567.69921875,23594.44921875,0
2025-02-07 09:30:00+05:30,23593.150390625,23616.19921875,23588.30078125,23606.400390625,0
2025-02-07 09:45:00+05:30,23606.5,23610.900390625,23580.55078125,23605.349609375,0
2025-02-07 10:00:00+05:30,23606.55078125,23664.099609375,23573.75,23612.0,0
2025-02-07 10:15:00+05:30,23611.80078125,23621.25,23493.94921875,23536.599609375,0
2025-02-07 10:30:00+05:30,23536.19921875,23581.80078125,23523.05078125,23573.900390625,0
2025-02-07 10:45:00+05:30,23573.5,23613.19921875,23555.19921875,23613.19921875,0
2025-02-07 11:00:00+05:30,23611.900390625,23629.25,23608.349609375,23615.94921875,0
2025-02-07 11:15:00+05:30,23616.25,23687.75,23613.0,23681.25,0
2025-02-07 11:30:00+05:30,23681.94921875,23694.19921875,23651.25,23683.599609375,0
2025-02-07 11:45:00+05:30,23683.400390625,23690.900390625,23644.099609375,23646.599609375,0
2025-02-07 12:00:00+05:30,23647.0,23653.44921875,23572.80078125,23573.900390625,0
2025-02-07 12:15:00+05:30,23572.349609375,23599.5,23567.400390625,23593.55078125,0
2025-02-07 12:30:00+05:30,23593.19921875,23610.55078125,23564.650390625,23583.19921875,0
2025-02-07 12:45:00+05:30,23582.400390625,23588.599609375,23550.25,23557.349609375,0
2025-02-07 13:00:00+05:30,23555.69921875,23579.94921875,23537.650390625,23547.69921875,0
2025-02-07 13:15:00+05:30,23547.849609375,23568.80078125,23544.900390625,23567.69921875,0
2025-02-07 13:30:00+05:30,23567.400390625,23591.5,23567.400390625,23572.349609375,0
2025-02-07 13:45:00+05:30,23570.69921875,23576.75,23488.55078125,23511.25,0
2025-02-07 14:00:00+05:30,23510.75,23530.05078125,23453.650390625,23461.05078125,0
2025-02-07 14:15:00+05:30,23460.94921875,23469.05078125,23444.25,23466.94921875,0
2025-02-07 14:30:00+05:30,23467.0,23491.400390625,23450.900390625,23458.05078125,0
2025-02-07 14:45:00+05:30,23458.5,23495.19921875,23450.25,23490.30078125,0
2025-02-07 15:00:00+05:30,23490.80078125,23574.75,23490.30078125,23573.69921875,0
2025-02-07 15:15:00+05:30,23574.0,23591.25,23557.349609375,23563.150390625,0
2025-02-10 09:15:00+05:30,23547.599609375,23552.650390625,23455.150390625,23473.599609375,0
2025-02-10 09:30:00+05:30,23473.599609375,23477.05078125,23403.849609375,23408.25,0
2025-02-10 09:45:00+05:30,23408.400390625,23459.55078125,23404.900390625,23445.900390625,0
2025-02-10 10:00:00+05:30,23446.099609375,23461.400390625,23366.44921875,23373.099609375,0
2025-02-10 10:15:00+05:30,23372.349609375,23390.75,23357.900390625,23385.55078125,0
2025-02-10 10:30:00+05:30,23385.19921875,23406.150390625,23363.900390625,23397.19921875,0
2025-02-10 10:45:00+05:30,23396.55078125,23400.400390625,23365.400390625,23395.30078125,0
2025-02-10 11:00:00+05:30,23394.94921875,23402.30078125,23380.44921875,23401.30078125,0
2025-02-10 11:15:00+05:30,23400.80078125,23403.30078125,23371.349609375,23392.150390625,0
2025-02-10 11:30:00+05:30,23391.69921875,23401.650390625,23379.849609375,23388.599609375,0
2025-02-10 11:45:00+05:30,23387.94921875,23400.349609375,23363.900390625,23364.400390625,0
2025-02-10 12:00:00+05:30,23364.400390625,23370.0,23338.55078125,23352.650390625,0
2025-02-10 12:15:00+05:30,23351.400390625,23371.25,23338.80078125,23365.599609375,0
2025-02-10 12:30:00+05:30,23365.5,23367.650390625,23342.650390625,23363.849609375,0
2025-02-10 12:45:00+05:30,23363.400390625,23370.650390625,23347.19921875,23351.05078125,0
2025-02-10 13:00:00+05:30,23351.150390625,23359.25,23344.0,23353.849609375,0
2025-02-10 13:15:00+05:30,23353.30078125,23356.05078125,23325.150390625,23351.94921875,0
2025-02-10 13:30:00+05:30,23351.650390625,23351.80078125,23317.80078125,23346.44921875,0
2025-02-10 13:45:00+05:30,23346.44921875,23377.0,23342.19921875,23360.0,0
2025-02-10 14:00:00+05:30,23359.849609375,23361.900390625,23325.05078125,23326.599609375,0
2025-02-10 14:15:00+05:30,23326.69921875,23340.099609375,23317.5,23338.75,0
2025-02-10 14:30:00+05:30,23338.599609375,23392.19921875,23337.349609375,23370.25,0
2025-02-10 14:45:00+05:30,23370.94921875,23401.0,23360.099609375,23400.400390625,0
2025-02-10 15:00:00+05:30,23400.900390625,23409.900390625,23371.599609375,23380.349609375,0
2025-02-10 15:15:00+05:30,23380.80078125,23387.150390625,23370.849609375,23376.05078125,0
2025-02-11 09:15:00+05:30,23383.55078125,23383.55078125,23295.80078125,23313.80078125,0
2025-02-11 09:30:00+05:30,23314.19921875,23351.75,23298.900390625,23340.349609375,0
2025-02-11 09:45:00+05:30,23339.94921875,23343.349609375,23286.44921875,23304.849609375,0
2025-02-11 10:00:00+05:30,23304.099609375,23311.25,23271.05078125,23278.55078125,0
2025-02-11 10:15:00+05:30,23277.30078125,23296.150390625,23261.44921875,23287.05078125,0
2025-02-11 10:30:00+05:30,23289.0,23292.0,23258.80078125,23259.849609375,0
2025-02-11 10:45:00+05:30,23259.30078125,23279.349609375,23251.0,23272.44921875,0
